author,author_id,comment
Eka Dwi Catering.P.koco Eskrim,koco_eskrim.lamongan,Semoga Para Pendemo selalu diberikan Perlindungan-Nya.Diberikan kesehatan dan keselamatan.Aamiin.
nainai,tetehai41,ya Allah semoga para pendemo slalu di beri keselamatan dan kesehatan untuk memperjuangkan rakyat
mansyah7944,man.7944,katanya polisi pelindung masyarakat..buktinya mana..??
Viarzall,viarzall,mber kena ulti
🇸 🇭 🇪 🇳 🇦 🆈🅰🆂🅸🅽♉,shena.yasin,Tetap semangat... semoga kalian yg disana selalu dalam lindungan Allah SWT
Chén Nàyǎ🍒,jihoon_nie0,jaga diri kalian baik pahlawan negeri 🥺♥️
ss,ss27438,Ya Allah😭
Querencia,arabelle.2,Kalo pemilu harus tetap datang kalo bisa kertasnya di bolongin semua biar gak dapat suara. Kalo kertas gak di coblos ntar mereka nyoblos sendiri jadi dapat suara
BRONX ⚡,bonz_444,Yang setuju DPR bubar kumpul
Santiraisha,santiraish,sedih liatnya
KATJOENG🔄,_katjoeng,"emng ada apaan itu sih,??"
🌺nissa 🌻,www.apr1l,DPR HARUS LENGSER🤲
Sonya,sonya.pitria,kan dlu pernh diingetin pk prabowo..jang ikut2n demo...gak kasian apaa sma diri kalian sndiri😐
iniiiniskaaaayaaaa,girls195cvvnm,"stop demo di kantor DPR, ayo kita demo di bandara gesss"
Yusuf,cikito6,ia Allah lindungilah orang 2 yg sedang demo 🤲🤲
wulandary,ayu_wulandary212,semua gara gara dpr
Revant.丂Ҝ (Jkt).,nurrevant,jadi perang saudara gara2 kenaikan gaji dpr 😔
mm abalil,rmmertua,"ya Allah lindungi lah sodara "" kami 🤲🤲🤲😭😭😭"
tahap menyerah,darikontak504,salahkan sahroni tuh
Arumina shop,arumi.happynes2,"Tadi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut"
AmeliaRIsnita,ameliarisnita,ya Allah yg ko hadapi rakyat wahai aparat Knp mesti mcm perang dgn musuh d medan tempur
່,cimiw216,"""Merahnya bukan lagi berani, tapi darah rakyat yang ditumpahkan.
Putihnya bukan suci, tapi kepolosan rakyat yang terus dimanfaatkan"""
Juneyaa,juneyaaaaaaaa_,kenapa harus dibubarin??? kan mereka menyampaikan aspirasi
☔💔⎯꯭̽𝆺𝅥🇻!² _Kaπd!ta💔☔,_samar.bayangan,"Yaa Allah . Lindungi para pendemo .
Berilah mereka kemenangan demi Rakyat indonesia
Kuatkan fisik mereka"
Rnotredflag,ryzzz2512,@xixixi:jakarta doang yg berisik provinsi lain adem aja tuh kaga ada yg demo
AleeyaAfifah,aleeya4636,misal nglemparin petasan ke mobil water canonnya itu gmana
♑️,daeng_734,Buat teman2 atau saudara kita yg lagi demo patungan aja buat nyewa mobil sepiteng🐁🐀
ernikristiani,ernikristiani6,ya Allah sedih liat ya Allah 😭😭
markamahzakimin,markamahzakimin,cam mane tu ye pemerintah kok perang dengan rakyat sendiri
Bibibos Halu,a_stw,KEPERCAYAAN RAKYAT TERHADAP PEMERINTAH SUDAH SIRNA
niewrd,niewrd,presiden kmn diem2 aja
Eri Arlanda,eri_arlanda,padahal beli ular kobra 1 truk lepas disitu 😌
Taurus,hayoohayoohayoo,"yang dibenturkan malah masyarakat dan aparat, sedangkan para pejabat, where you go????!!!"
Neng siti SUNDA🌹,sitistrawberry,"nangis aku lihat ini.. ya allah, 😭"
daunjarak1982,daunjarak1982,"Geram liat kelakuan pejabat...
bikin keputusan seenaknya..
giliran di demo malah mengerahkan Pasukan..
semoga Abdoulay khameni Sudah mencatat titik koordinat senayan"
Sumak Carella 🇲🇨🇭🇰,mo_kong,"muak banget lok udah anj"""" pejabat ini"
Selaaa.,selaaa846,"ga semua polisi ituu jahat, ada juga polisi baik, di luar negeri"
SUTIKNO GOAPINDUL,cevetubingpindul,harus bawa beka
Tan Republik,nonstaffkemenkeupurbaya,"@detikcom TOLONG BILANG KE DPR , SAHKAN UNDANG-UNDANG DPR 2026 :
1.GAJI HARUS UMR SESUAI DAERAH TANPA TUNJANGAN APAPUN
2.PERGI DAN PULANG KERJA WAJIB MEMAKAI TRANSPORTASI UMUM
3.DI LARANG MENDAPAT KAWALAN POLISI
4.KANTOR DPR WAJIB DI PEMUKIMAN WARGA"
Emasaffa,emasaffa,"Allahuakhbar,semoga baik2 shja sahabat semua disana🥺🥺.."
Rakai Panangkaran,syamsirmkw,"Apa yg bisa diharap di negara yang....
presidennya omon-omon
wakilnya planga-plongo
DPRnya hidup mewah
Aparatnya arogansi
menterinya pada korupsi..!!??"
TzFanya  M Hetharia 〰️,yuliwetipo123,"atagaaa, polisi gaya nya kek mau menghadapi pasukan bersenjata padahal lawannya cuma rakyat yg ga bawa senjata api"
alfan,alfan6712,padahal lw aparat di belakang rakyat bakal lebih gampang gak sih
FikriRasil,fikrirasil,need back up need back up.
F aza,user735448634,"kenapa brimob polisi tni dan rakyat tidak bersatu saja, jgn mau di adu domba, kasian liat korban sedangkan yg d demo duduk manis sambil minum kopi"
Tan Republik,nonstaffkemenkeupurbaya,"@elya.aida SARAN YANG COCOK :
1.STOP BAYAR PAJAK
2.STOP IKUT PEMILU"
J.E.P.H,j.e.p.h3,kalia😂n lempari polisi giliran polisi bls kalian bilang gk cinta rakyat 😊
Tdd 2025,tadd54,"Peringatan buat netizen: Contoh negara2 yang hancur akibat semangat sembrono demonstrasi menuntut keadilan. =>
https://youtu.be/kN8Z0o3bKbs?si=4IrU5KCm1TNLCpF0"
𝖆𝖓𝖆𝖘,haps5_,lagi lagi nggak usah nyoblos aja
MuammaR_,gombloh6214,haramkan memberi suara saat pemilu nanti....!!!!!
MuammaR_,gombloh6214,"jangan kendorrrr.......!!!!!
perubahan ada pada upaya kalian"
'pengobatan Non medis,wtiktok.com.alamgoib,Allah hu Akbar 😳
pelangii🌈,56pelangi_isw,mau demo ko g bwa senjata ya kalah lah
Mic&rid,micrid88,🌑👈
Kaniaji,kaniaj14,Sadar ga sih yg diadu rakyat dengan rakyat..
bentt★3,benett_benett5,mental
Febb,febry0142,SIPPP KERENN PAKK TERUSKAN!
kamarolahmad,kamarolahmad,💪💪
My.Qweena,jora.fashion,"𝙨𝙩𝙤𝙥 𝙟𝙖𝙣𝙜𝙖𝙣 𝙙𝙚𝙢𝙤 𝙡𝙖𝙜𝙞 𝙠𝙖𝙬𝙖𝙣,,𝙨𝙮 𝙨𝙚𝙙𝙞𝙝 𝙢𝙚𝙡𝙞𝙝𝙖𝙩 𝙠𝙚𝙟𝙖𝙙𝙞𝙖𝙣 𝙞𝙣𝙞 𝙨𝙚𝙡𝙖𝙢𝙖𝙩𝙠𝙖𝙣 𝙙𝙞𝙧𝙞 𝙠𝙖𝙡𝙞𝙖𝙣 𝙢𝙖𝙨𝙞𝙝 𝙖𝙙𝙖 𝙠𝙡𝙧𝙜 𝙮𝙜 𝙝𝙖𝙧𝙪𝙨 𝙙𝙞𝙥𝙚𝙧𝙟𝙪𝙖𝙣𝙜𝙠𝙖𝙣"
Anisa💖,diandra_indriani,ya allah lindungi lah mereka semua yg sedang berjuang
Nurfazalina || Ma'am Lina,mhadifa,"ya Allah,,,, woiii anggota DPR ada 580 kan. KELUARRRRRRR"
putri,user7983713052974,"aparat tolong dong jgn mempersulit ,buka aja gerbang nya"
wibsonn,wibsonn12,ternyata bner yaa musuh kita sekarang itu masih sebangsa kita
uye Wt 681,uyewt681,mau jadi apa negara ini
one for all:p,one.for.allp,RAMAIKAN!!! CEK POSTINGAN GUA SEORANG POLISI MENANTANG!!!!
erni.cilaban,erni.cilaban,busett c coklat ganas amat
ahmdfkrii 🇸🇦,ahmdfkrii22,"guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌🙏.."
sitikrar,sitikrar,"yaa Allah
coba kita kompak aja jangan bayar pajak seluruh masyarakat coba"
xspace01,xpland4,@CNN
คมสัน ไทยเจิญร์,user81197176613714,haruse para pendemo bawa mobil sapiteng
Delfi Yanti,adel_marpaung,"ampun ampun
ini daerah konflik ya?"
EmmyElfa,emifor33,aku mohon plisssss stop demonya aku gk mau ada korban lagi
FRANDIKA,frandika_concept,serba salah hidup di konoha
AliSaqi,yoonayatiktok,semoga kalian sehat selamat Krn ada keluarga kalian yg menanti di rumah.🤲🏻💪🏻🔥
mamaizzkhai,mamaizz2,terbaik Pak Polisi...
riya imut💚,riya.imut39,"ya Allah knph jadi perang gini yh,Indonesia tuh hrs dmay dn hidup sehat,Sling merangkul,ini MH ya Allah jadi rusuh Kya gini.ya Allah cuma engkau lh stu stu y yg aku berdoa,selmat kn lh untuk org org yg benar😥🤲🤲🤲🤲"
💥💥 Imam..A.G.R💥💥,zammi6768,"ga usah demo abang2ku, kita tunggu pemilihan legislatif aja, kompak ga usah milih. sehat pejuang rakyat🙏🙏💪💪"
SRIUTAMI TAMI,sriutami.tami63,hanya truk sedot vc lawanmu barulah sepadan😁
kayza,kaylabarokah2,mirisssss perang sesama indonesia .
Alina,lhinamhanja,"dengan demo besar2an apa mgkin dpr lgsg bisa di bubarkan ya???
mereka sudah sangat berjuang mewakili untuk kesejahteraan semua rakyat Indonesia...
cuman bisa mendoakan semoga saudara"" qt yg lagi demo selalu dlm lindungan ALLAH swt 🤲"
Neng susi,nengsusi113,ya allah😭😭
de,de81370,kita mah org lemah
retno,miong188,perang dgn bangsa sendiri
Abibah,ordinarypeopleajah,Ya allah Lindungi mereka ya allah 🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻
ipwehh,initehipeh,kasian anjir sampe guling² gitu😭
may,mila.doank2,knp ketua dpr ga ada kluar....kenapaaaa😭
𝘾𝙃𝙍𝙄𝙎𝙏𝙄𝙉 𝘾𝙍𝙄𝙀𝙎𝘼,criesa3,"kalau gini sapa mau di salahkan,, demo brutal, polisi kena sasaran,, saat polisi bertindak apa salah?"
gank,g_ank,hidup di negara yg sakittt
Panglima ketimbangnon,panglimaketimbang,terbaik lah indonesia.terus kan demi membela nasib rakyat Indonesia sendiri
Mr.Jhon82🇮🇩,abdulcwszy2,yang bermasalah katanya wakil rakyat tapi yang diadu masyarakat Vs petugas
Mandiristore44,mandristore01,
rompenk,rompenk2,siap2 klian kcung tikus2 kntor berhadapan dgn mobil sdot wc 🤣
memomiy,meowciow,saran aja untuk Abang abang yang demo pake helm ya biar ga kena mata tu airnya 🥺🥺 juga ngelindungi kepala kalo ada lemparan benda benda
cacaa🪼,sec_acaa3,"@s:guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Ndah,ndahndah010,ya Allah lindungilah para pejuang rakyat
firmansyahaza927,firmansyahaza927,"d gaji dr duit rakyat, tp ko yg d lidungin tikus"" yg ngerusak negara, rakyat malah d jdikan musuh, lucu ny negri ku ini y allah"
sweet heart,ayramsya_,polisi itu komplotan tikus gemoy polisi tidak akan membela rakyat
yF,yanafernanda06,udahlah lah bapa2ku ibu2ku ade2ku sodara2ku udah demo nya cape liat nya.
Putri Ratna Sari,putrithefirst_,"ayok guys kita saling tolong menolong kalok ada tilang, jgn sampek byar tilang jangan bayar pajak 😭😭"
Baran City,ahmad7azuli,perang sama rakyat sendiri pemimpinnya ngopi sambil liat pendemo😁😁kacau negri ini
🌀🇲🇨DWISAKA RAMADHAN🇲🇨🌀,nugrahadwisakaramadhan,melihat kondisi begini makin gk percaya q sama pejabat negara....pemimpin apa yg mampu melihat rakyatnya seperti.pengemis keadilan😭😭😭😭
muna,muna.honda,Indonesia gk kompak polisi gila malah bela tikus padahal mereka di gaji sak uprit
untaianhatiku,untaianhatiku,"heran dg keparat banyak, tugas mereka melindungin rakyat atau menghancurkan rakyat sih atau menyiksa rakyat🥺"
iye2802,iye2802,"@calon orang sukses 4️⃣🅾️8️⃣:tadi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
❎⚡️⚡️,fithkb8990,awas saudara
🇹🇼BUNDA NIMAZ AYU 🇹🇼,bundanenimazayu1980,"ya Allah ada apa dengan Indonesia tercintaku ,dimana 2 kok ada demo ,ya Allah damaikan masyarakat Indonesia seperti jaman pak Suharto dulu amin"
Wiwid,widayayati.yati,"gara gara pemimpin,rakyat yg mau membela keadilan yg jadi mangsa,"
Racunliza,carramelchocho,"@titisanmanusia:@.: @kamilaaa:@Tralala: guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Selvi Pratama,selvipratama0,kmna anggota dewanya kmi rakyat cuman pengen bertemu SM anggota DPR bukan SM polisi
Mie _Kleng☑️,dayyanmulya,#Indonesia's future us getting darker😎
🌞,zyana39,yallah😭
halizahliza,halizahliza21,"gx tega liatnya🥺...
semoga kalian semua dlm lindungan Allah swt🤲...
cepat pulih indonesiaku...
untuk pejabat yg zdolim semoga segera dpt balasan yg setimpal..."
freya alindra,budinikita,"para polisi menang karna bawa senjata dan menangnya nyemburin gas air mata pdahl kalah sm masyarakat yg gk bawa apa"""
bunda,hdijjah,"lgian itu polisi ko bsa "" y nyemprot gas, air mata .. harus y biarkn saja dia juga mau mengeluarkan aspirasi aj mewakili. masyarakat"
Ana,ana675811,bukan penjajah yg di jajah malah rakyat nya yg di jajah😳
jamalludinalias,jamalludinalias,tunggu amerika camportangan..
Agustina Tina,agustinatina25,Kesenjangan Kehidupan yg nyata antara Rakyat Dan Pejabat yg Membuat Kaum bawah makin Sulit dan terjepit. keadilan SDH tergadaikan dan Rakyat Marah
Ramon,todak708,apa dapat demo ini..😌😌
karimambarwatikarim,karimambarwatikar,"sudahi..sadarlah kalian lg diadu domba oleh pejabat..mreka tertawa dan tidur nyenyak sedangkan kalian saling baku hantam..sy sedih menyaksikan ini..,😭"
Suriyah Suriyah,suriyahsuriyah573,bukan kemerdekaan yang dirasakan oleh rakyat.penindasan yg merajalela.sungguh memperhatikan
supermi ayam bawang enak,cicaklagi,kita kayak gni terus smpai pemilu yg mendatang
razzy_ytta,razzy_72,🙂
Marisna,nurbaity336,baru juga berapa bulan ganti presiden 😭😭
Jasmine V,user946384357,"2021Just like what happened in Myanmar, everyone should take care of themselves. They don't care about the people. 😔😔"
ℂ𝕙𝕣𝕚𝕤𝕥𝕚𝟙𝟜,christi14_m.tiw14,𝒏𝒆𝒈𝒂𝒓𝒂 𝒌𝒊𝒕𝒂 𝒑𝒆𝒓𝒂𝒏𝒈 𝒅𝒆𝒏𝒈𝒂𝒏 𝒔𝒆𝒔𝒂𝒎𝒂 𝒅𝒂𝒍𝒂𝒎 𝒔𝒂𝒕𝒖 𝒏𝒆𝒈𝒂𝒓𝒂
abel,a.belerie,"@˙ Ace ·『𝐂'𝐚𝐧𝐨』.ᐟ:TOLONG NOTICE INI‼️JANGAN JADIIN PELABUHAN, BANDARA, STASIUN, DAN RUMAH SAKIT JADI SASARAN DEMO!!!!
Objek-objek vital ini kalau rusak bikin ekonomi kita ambruk, jadi masyarakat cerdas untuk gak terprovokasi buat demo ke objek-objek vital ini! Yang susah pada akhirnya kita lagi kita lagi!
TETAP WARAS DAN FOKUS KE TUJUAN AWAL DEMO! JANGAN TERPROVOKASI DAN JANGAN MAU DITUNGGANGI!!! JANGAN RUSAK FASILITAS FASILITAS RAKYAT, TOKO, MALL, STASIUN JANGAN DIRUSUH, INGET, KITA KERJA CARI UANG DISANA."
giri,giri4540,sama sama salah
Eko Ndeso.,eko_ndeso,liat kalian anggota dpr jika takyat sudah murka
Rafiz Arma Fashia,jorah.mormont0,izin tampil ege 🐀
Amaira,atiraputrytrk,Kalian tu lupa bwah mobil sedot wc jagan bawah diri aja susah sayang
one_receh,onereceh78,tunggu kau pas d TPS pemilihan umum kosongin TPS biar saya di bayar berapun tak saya coblos
Uti2AFida,uti0403,yg koropsi g di apa apain yg demo di sakitin 😭😭😭
tania boru siadari,br.siadari01,Abang yg ke campak kasihan 😭😭
pisang goreng,pisang.goreng2227,polis naik motor bersedia utk apa?
Miss KARIN,missmilioner_84,"rakyat yg lain mana bersatu bubar kan DPR turunkan Mulyani,sahkan undang² perampas aset koruptor"
momyasha13,momyasha13,Indonesia sedang TDK baik baik saja🥺
Halijah12,halijah1267,Ya Allah kenapa orang jakarta jadi kacau balau tolong mereka Ya Allah
uwassolihin80,uwassolihin80,"lindungi diri kalian, orang tua & kluarga masih butuh kalian. gpp negara gak butuh kita juga."
`𝕌𝕤𝕖𝕣𝕊𝕦𝕡𝕣𝕒`√❤️,epanpurba15,ijin nanya..itu yang nyemprot damkar kah?
Ele72,ele72106,stop menganiaya orang kecil
pelangi,dianantone7,"perangnya bukan sama pejabat DPR,justru ini perangnya sama polisi,dan militer"
ASafitri,asafitri2211,aparat negara melindungu penguasa.. bukan untuk rakyat mereka bekerja
dadang,dadang028,mobil WC mana
LuLuGu,traveller_casper,Pahami para wakil pemeras rakyat di DPR MPR selama kalian tutup mata dan telinga kami tetap akan terus bersuara
Emma Saragih,emma.saragih3,"tpi itu anggota dewan ada digedung gak sih,sia2 kalo merek asik2 dirumah menikmati hidup enak 🙂"
💯wongdeso,animatun85,"https://vt.tiktok.com/ZSAxX1Wm3/
ya allah lindungi lah pendemo🤲🤲🤲"
ra,refianaarsita,ya allah demo tahun ini bener2 😭
wannazin1987,wannazin1987,Konoha menuju kehancuran😂😂😂
MassNdang,andang.adip,pejabat DPR senyum2 ini rakyat vs keparat
user8te4samy4o發發發,user8te4samy4o168888,平安
unknown,_5.8.28,"kalian itu sadar ga sih kenapa pak Prabowo mengizinkan mengkibarkan one piece, pak Prabowo itu memberi kesempatan untuk rakyatnya bisa demo, untuk membubarkan dpr, itu cara mainnya pak Prabowo, tapi kenapa rakyat belum ada yang tau tentang itu, pak Prabowo itu butuh bantuan kita sebagai rakyat supaya bisa membubarkan dpr, karna yg bisa membubarkan dpr itu rakyat, dan pak Prabowo perlu dukungan dan demo kita, tapi kenapa klian malah menyalahkan pak Prabowo???? kita sebagai rakyat harusnya sadar, belajar dari kisah Gus Dur yg mau membubarkan dpr, malah beliau yg di lengserkan, jadi kita sebagai rakyat harus bijak dalam hal itu, rakyat kompak membubarkan dpr Indonesia akan aman"
Pineapple,pineappl399,Penjahatnya di lindungi guys ☺
@sendug milug,sendugmilug,"kemana tim pemadam kebakaran gak ikut serta demo ,sekalian membawa penyemprot air"
wiwien,wiwien090,liat tuh pr pengayom masyrakat dgn brani mngangkt senjata melawan rakyt😭
🇵🇸Azka Majida🇵🇸 ^_^,ajidmajid677,
nengfatmah44,nengfatmah13,"bolkade TOL, Bandara, demo kita disana teman teman. macet macet ekonomi sekalian."
lebah cantik,lebah.cantik648,"jangan demo nak...
cukup kita kompak tidak bayar pajak"
Bunbun,bunbun4983,Yaa Allah LINDUNGI LAH semua saudara² ku yg sedang berjuang membela keadilan🤲🏻
Ani pradipta,aniepradiptapol,DPR bubar Indonesia merdeka
babayaga47,tawang1947,"Pemilu besok dikasih 100 rb pasti nyoblos mereka lagi, saat demo rusuh yg disalahkan Polisi"
U L I 🌻,yulianti12386,ya Allah cing disalalametken anu nuju daremo 🥺
XyifaChe_,xyifache_,hati2 terprovokasi ya.
SahrulAja,bangalull1,demo biar apa sih??
queenbertha15,queenbertha15,kalian sama yg mengaji kalian begitu.. apa jadi Indonesia ini...
laylaa08,laylamfh_04,maafkan aku anak muda aku tidak bisa ikut demo bersama kalian tapi aku akan mengirim do'a kpd kalian semua semoga selamat dan sll dalam lindungan Allah swt😭❤
Stecya Meilisa,stecya,"prabowo sliweran d tv seharian in gw lht brusan lewat d vtv, 2 ank aq ngamok2 kartun nya ko gnti muka org ktnya 🥺"
"Hii,ini vira",hiinivira5,nnti kalau ad korban salah kan siapa lgi🗿
Elly Pangaribuan,ellypangaribuan1,lihat bapak presiden yg terhormat rakyat mu ini..kenapa jadi begini...
ishari ismail,ishariismail,DEMO ITU JGN D JALAN.... D KANTOR.... ITU MENGGANGGU KEPENTINGAN UMUM.... DEMO ITU KE RUMAH NYA PEJABAT.... KRN INI MASALAH YG TIMBUL DARI ORANG BUKAN JALAN ATAU GEDUNG.... ITU JUGA MILIK RAKYAT KITA SEMUA.... TAPI KALO RUMAH PEJABAT KAN MILIK DIA SENDIRI.... TERSERAH PENDEMO MAU DIAPAIN RUMAH PENJABAT NYA SUPAYA KELUAR DAN MINTA MAAF
Halimah,userhalimah83,"apakah itu gas air mata ?🤔
yang tau kasih tau ya 😊😇"
kosong,liyuttttttttt,pake mobil spiteng plis
JOSHUJIII🦌🤎,shuaaa_miku,beraninya pake alat🙃
Nayya🐍,meandme392,loh mana yg bilang mau nyiram pake tai kemarinn😭
bundanur,bundanurnida,ya Allah lindungilah saudara2 kami pendemo ....🤲🤲🤲
Miauw,lavlavaja,"gini ya Indonesia sekarang 😭
miris banget"
oktaprabowo6,oktaprabowo6,kenapa ngaa demo lngsng ke rmh DPR yg bkin kebijakan aja. kalau gini negara kita juga yg rugi . dijamin dpr akan segan kalau bsok2 bkin kebijakan ngawor
nyomanajaa,nyomanajaa3,harusnya kakau sudah kasih kode penyiraman air suara tembakan...... sebaiknya mundur sayangi yaws kalian adik2
aryo ramadan_yt,aryo_yt38,kata nya melindungi rakyat tapi kok giliran kyk gini tikus tikus nya di lindungi
Cr7,sujai546,"smua Pemimpin Indonesia penjajah Rakyat pemeras Rakyat penipu Rakyat Pendzolim Rakyat Pemakan Uang Rakyat Penindas Rakyat, Kecuali KDM !!!"
Rizky Andara,rizky_andara28,🥰🥰🥰
produk madura,produkmadura258,Indonesia kyk palestina aj
Fitry Ali Zuhdi,etty.fitry,"@Gibran Rakabuming @gerindra
tolong pak,! kalian ngapain aja,?! lihat rakyat mu saat ini pak, tolong..."
Harmiati,harmiati185,setiap demo pasti ngga ada yg berani keluar kandang.
euchencohnzz,eucehencohnzz,hidup cuman sekali kenapaa harus jadi wni
Jayeeed,jayeeed00,@ᶻ 𝗓 𐰁: ALIHKAN DEMO DI TEMPAT STRATEGIS SEPERTI BANDARA PELABUHAN DAN LAIN LAIN AGAR EKONOMI LUMPUH DAN SUARA KITA BISA DI DENGAR ‼️‼️‼️BANTU COPAS GUYS🥹
Laisha98,laely.salamah98,"kenapa DPR DE LINDUNGI
ANU MERUGIKAN RAKYAT TOK"
nurlaela sari,nurlaela.sari664,semoga kalian di lindungi Allah🤲
Efa07,tak.kaop,demo ini dimana kalo boleh tau aku org madura
Freida1979,freida1979,Ini sih bukan cuma DPR Yg perlu bubar tapi presidennya juga harus turun dan ganti presiden! kita gk butuh kalian. Buat apa sih klo gak amanah.
it's Me ✨🦋,yuliayully17,"gak adil...pendemo gak bawa apa apa.
tapi aparat kenapa sampe bawa alat ,Barakuda,gas air mata ini rakyat sendiri bukan penjajah."
Taurusgirl,taurusgirl290,mulai sekarang saya akan golput di setiap pemilu
"Uchiha_shisui""♡""",uchiha19222,perang melawan bangsa sendiri .emang konoha beda dri yg lain🤣
Ilham Arief,bagas.adi899,inikah yang dinamakan mengayomi melindungi 😭😭😭😭
muharro matus sholeha🌷🌹,sholeha5962,setop jgn demo trus biar aman smua dan nyawa nya jg selamat. klw gx berenti2 mkin nmbh korban lg ksian
Abib,abibrokan,"pengen ikut demo
tpi jauh banget"
Elis Ikhsan,konamipesamz,ya Allah selamat kan mereka
Saga,pokkikb,Lawan2
Garling D Figarland,dekyandrian,@UN @J.P. Morgan
DAMARWULAN,masjoko516,"masyarakat bentrok lawan aparat anggota DPR duduk manis,menyedihkan"
_surya_ananda_,_surya_ananda_,"ABG ABG kalo demo jgn lupa pake helm bg,,"
Fatan,fatan8118,"yg nantangin siapa,,,,?skrng ditantang balik dipukul mundur....hmmmmmm"
wildflower🌻,slvya2212,sakit banget liat negara sendiri kek gini💔
c@wmel,cwmel73,ini mah dah bneran perang negara sndri mlwan musuh dlm negara jg ah emng yah zlkzoliman rata2 adalah org2 skitar kita nikmati lah kputusan pilihan yg telah kalian pilih
Sayalupa,esputri_863,udh kayak penjahat perang
jayajati1,jayajati1,bukan gerinda yg bikin biang kerok.. UUD perampasan aset Ama pembuktian terbalik siapa yg ga mau ngesahin era Jokowi sampe sekarang... kan ibu2 yg mimpin
Rumah Pola Baju,pola_baju,"RINGKAS PEMERINTAHAN UNTUK MENGHEMAT ANGGARAN NEGARA ..SKIP YANG MALES2
misal yg ga mau sah in RUU PERAMPASAN ASET .
jangan bilang kau cinta negara ini Megawati dan antek2
kalau kau cinta kau pasti sahin RUU perampasan aset ,dan Tak kau jual pulau dan Indosat untuk bayar utang Indonesia . kau gak cinta negara ini"
Unknown,s_45161,@aljazeeraenglish @aljazeera To the world: do not look away. Stand with us. Justice must come. The people will rise.
SURIYANI@,suriyani4971,ewako masiswa jagan kasih kendor 💘
p403L,ulohtok,mudah2an hasil demo jadi bebas pajak dan tidak ada tilang seenaknya
Zuper Man,zuperman39,RAKYAT vs WAKIL RAKYAT...... 😡
jajanmurahmakanhemat,jajanmurahmakanhe,isipol pengayom masyarakat apa musuh masyarakat ?
𝕮𝖆𝖍 𝕶𝖊𝖉𝖎𝖗𝖎,www.7com,"Demo di depan gerbang wakil rakyat itu hanya simbolis. Di Jerman pernah ada demo di bandara. Ketika bandara lumpuh, demo sehari saja langsung didengarkan. Karena kaitannya sama kepentingan internasional. Pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing.
Pelabuhan, bandara, jalur perdagangan utama lain itu vital..... Lha kalau demo di jalur lambat ya cuma jadi tontonan. Kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. Ini juga bisa berdampak. Cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis?"
Widia,widiashesty,Ya Tuhan lindungi lah para pendemo
Kang_Heru,kang_heru81,katanya negara demokrasi tp rakyat dilarang bersuara dan dibatasi...otoriter itu dasar negara basi.
